iter	MultiClass
122	0.002459322308
123	0.002353359374
124	0.002280006551
125	0.002213179411
126	0.002110782543
127	0.002027941844
128	0.00196985423
129	0.001909996787
130	0.001849245409
131	0.00179473567
132	0.001734057762
133	0.00166924556
134	0.001623901376
135	0.001577331113
136	0.001530305533
137	0.001463826031
138	0.001426920341
139	0.001386203948
140	0.001330316684
141	0.001294168876
142	0.001241604012
143	0.001210682801
144	0.001172975123
145	0.001141054138
146	0.001111497374
147	0.001085073959
148	0.001048219768
149	0.001024043348
150	0.0009984394858
151	0.000970915943
152	0.0009474821765
153	0.0009266268786
154	0.0008915027215
155	0.0008668200244
156	0.000845494118
157	0.0008261013772
158	0.0008087499407
159	0.0007798386454
160	0.0007620806739
161	0.0007416823726
162	0.0007271838191
163	0.0007109917504
164	0.0006932140601
165	0.0006777331411
166	0.0006650861879
167	0.0006510252969
168	0.0006288284548
169	0.0006162717781
170	0.0006032765992
171	0.0005866239697
172	0.0005759373713
173	0.0005648443526
174	0.0005549032875
175	0.000537586029
176	0.0005255961319
177	0.0005154172637
178	0.0005059888054
179	0.0004974944784
180	0.000484892826
181	0.0004769843351
182	0.0004645201511
183	0.0004561196595
184	0.0004491237747
185	0.0004412802415
186	0.0004301042714
187	0.0004227907453
188	0.0004150489273
189	0.0004082231228
190	0.0004013853253
191	0.0003949895452
192	0.000389315351
193	0.0003788722666
194	0.0003701220321
195	0.0003642895919
196	0.0003593550961
197	0.0003538744577
198	0.0003484931275
199	0.0003421605153
200	0.0003377143727
201	0.0003327975518
202	0.0003243164352
203	0.0003187936816
204	0.0003147426454
205	0.0003105638162
206	0.0003064215469
207	0.0003019825343
208	0.000298347774
209	0.0002935199519
210	0.0002879099266
211	0.0002844671336
212	0.0002779452854
213	0.0002744077419
214	0.0002707371312
215	0.0002673845188
216	0.0002643239104
217	0.0002614237015
218	0.0002582369103
219	0.0002536187863
220	0.0002482112963
221	0.0002455151773
222	0.0002426580475
223	0.0002393262994
224	0.0002367543313
225	0.0002338767134
226	0.0002312587272
227	0.000228900861
228	0.0002251290552
229	0.0002225318241
230	0.0002201080764
231	0.000217938836
232	0.0002156281662
233	0.0002135561221
234	0.0002101789953
235	0.0002082011743
236	0.0002042112017
237	0.0002021127019
238	0.0002002583095
239	0.0001977822127
240	0.000195691127
241	0.000193750823
242	0.0001920301802
243	0.0001892216572
244	0.0001875741157
245	0.0001842399085
246	0.0001824677551
247	0.0001809163277
248	0.0001792185517
249	0.0001773042076
250	0.0001755920906
251	0.0001739640412
252	0.0001724049416
253	0.000170997554
254	0.0001686767161
255	0.0001673251339
256	0.0001658622401
257	0.0001634785695
258	0.0001620739146
259	0.0001604709537
260	0.0001591225749
261	0.0001578907477
262	0.0001557178199
263	0.0001544189274
264	0.0001532668603
265	0.000151717847
266	0.0001503892588
267	0.0001491722902
268	0.0001480017818
269	0.0001467203769
270	0.0001456658876
271	0.0001434644002
272	0.0001423534325
273	0.0001413519718
274	0.0001396824828
275	0.0001387160338
276	0.0001374129615
277	0.0001364785049
278	0.0001353995793
279	0.0001343735411
280	0.0001327453853
281	0.000131755089
282	0.0001307998738
283	0.0001299391058
284	0.0001281043376
285	0.0001271923594
286	0.0001261554768
287	0.0001252122595
288	0.0001243294588
289	0.0001226913725
290	0.0001218513894
291	0.0001210814985
292	0.0001200618165
293	0.000119268379
294	0.0001185208199
295	0.0001176627961
296	0.0001168922918
297	0.0001161463538
298	0.0001154375685
299	0.0001147510169
300	0.0001133123901
301	0.0001124033509
302	0.0001116215239
303	0.0001109225817
304	0.0001100613497
305	0.0001094162132
306	0.0001085829079
307	0.0001079560477
308	0.000107307098
309	0.0001065766364
310	0.0001058692243
311	0.0001050772166
312	0.0001044589903
313	0.0001033959507
314	0.0001027289189
315	0.0001021687554
316	0.0001016084899
317	0.0001010186026
318	0.0001004756637
319	9.990209927e-05
320	9.93737883e-05
321	9.881585406e-05
322	9.830156307e-05
323	9.741170988e-05
324	9.687737459e-05
325	9.637619371e-05
326	9.530585678e-05
327	9.427584307e-05
328	9.379954076e-05
329	9.329197595e-05
330	9.282773108e-05
331	9.20320792e-05
332	9.15797172e-05
333	9.109233327e-05
334	9.061793197e-05
335	8.986353747e-05
336	8.942145144e-05
337	8.890532306e-05
338	8.832625366e-05
339	8.790442786e-05
340	8.741190672e-05
341	8.696126919e-05
342	8.652232527e-05
343	8.583334685e-05
344	8.542842889e-05
345	8.503361618e-05
346	8.461097482e-05
347	8.414999119e-05
348	8.36241237e-05
349	8.324473191e-05
350	8.260224091e-05
351	8.223173186e-05
352	8.180153206e-05
353	8.140025619e-05
354	8.10089745e-05
355	8.065274477e-05
356	7.999009459e-05
357	7.960762188e-05
358	7.926540561e-05
359	7.851980642e-05
360	7.815062881e-05
361	7.772100033e-05
362	7.736061221e-05
363	7.691526536e-05
364	7.658785198e-05
365	7.62048363e-05
366	7.58579568e-05
367	7.548367891e-05
368	7.505546637e-05
369	7.474502469e-05
370	7.441093588e-05
371	7.399875607e-05
372	7.369440247e-05
373	7.339682022e-05
374	7.3045691e-05
375	7.272335569e-05
376	7.240832098e-05
377	7.185998446e-05
378	7.157743744e-05
379	7.119131532e-05
380	7.091515903e-05
381	7.0610157e-05
382	7.009205309e-05
383	6.979349143e-05
384	6.947272372e-05
385	6.918023085e-05
386	6.891730492e-05
387	6.863087362e-05
388	6.837314967e-05
389	6.809258098e-05
390	6.781797923e-05
391	6.732818497e-05
392	6.677269018e-05
393	6.65063135e-05
394	6.625900605e-05
395	6.592386939e-05
396	6.566660265e-05
397	6.521021899e-05
398	6.492283157e-05
399	6.468694755e-05
400	6.417824959e-05
401	6.392780013e-05
402	6.369826076e-05
403	6.345262619e-05
404	6.321189458e-05
405	6.292089636e-05
406	6.261989004e-05
407	6.239688628e-05
408	6.213186147e-05
409	6.191528745e-05
410	6.17001928e-05
411	6.148921267e-05
412	6.125879613e-05
413	6.09699022e-05
414	6.074709071e-05
415	6.049336365e-05
416	6.004001751e-05
417	5.979512703e-05
418	5.957793845e-05
419	5.933769044e-05
420	5.906578675e-05
421	5.886748207e-05
422	5.865679383e-05
423	5.84500564e-05
424	5.818924977e-05
425	5.799396279e-05
426	5.78022676e-05
427	5.744332034e-05
428	5.721932855e-05
429	5.70182533e-05
430	5.682087844e-05
431	5.660068513e-05
432	5.635288318e-05
433	5.604173067e-05
434	5.586003328e-05
435	5.564851075e-05
436	5.547230486e-05
437	5.526697039e-05
438	5.507639786e-05
439	5.488927344e-05
440	5.471801551e-05
441	5.454973083e-05
442	5.436566057e-05
443	5.413370743e-05
444	5.381733778e-05
445	5.365352291e-05
446	5.347699723e-05
447	5.33134343e-05
448	5.315265247e-05
449	5.286996538e-05
450	5.271178607e-05
451	5.25395e-05
452	5.232428809e-05
453	5.216838999e-05
454	5.187417665e-05
455	5.170660327e-05
456	5.154189668e-05
457	5.13591696e-05
458	5.109725467e-05
459	5.094718858e-05
460	5.078633771e-05
461	5.045862577e-05
462	5.031189042e-05
463	5.015494036e-05
464	5.001045477e-05
465	4.985598419e-05
466	4.971369194e-05
467	4.956163718e-05
468	4.939187372e-05
469	4.914683841e-05
470	4.900820033e-05
471	4.885958055e-05
472	4.872300578e-05
473	4.848427748e-05
474	4.834974769e-05
475	4.821730166e-05
476	4.791926241e-05
477	4.777509883e-05
478	4.763323576e-05
479	4.740583761e-05
480	4.726736784e-05
481	4.713737035e-05
482	4.685412935e-05
483	4.672690255e-05
484	4.659143918e-05
485	4.642783858e-05
486	4.630362196e-05
487	4.615534254e-05
488	4.602169456e-05
489	4.589010148e-05
490	4.576051467e-05
491	4.561416236e-05
492	4.54570871e-05
493	4.529372799e-05
494	4.50694057e-05
495	4.49517963e-05
496	4.482488854e-05
497	4.470891072e-05
498	4.459461787e-05
499	4.446943402e-05
500	4.425310468e-05
501	4.412969062e-05
502	4.401801479e-05
503	4.389633944e-05
504	4.377645273e-05
505	4.356536511e-05
506	4.345621372e-05
507	4.333789386e-05
508	4.318852915e-05
509	4.307287599e-05
510	4.294164941e-05
511	4.2827519e-05
512	4.272082511e-05
513	4.24782277e-05
514	4.237386577e-05
515	4.226180737e-05
516	4.215133032e-05
517	4.204824948e-05
518	4.194658444e-05
519	4.180445408e-05
520	4.162495045e-05
521	4.148727011e-05
522	4.138670853e-05
523	4.126501676e-05
524	4.115864927e-05
525	4.10603611e-05
526	4.094133613e-05
527	4.084468687e-05
528	4.067389355e-05
529	4.05791025e-05
530	4.047675175e-05
531	4.036053115e-05
532	4.026560338e-05
533	4.015198537e-05
534	4.005072857e-05
535	3.984104704e-05
536	3.967968792e-05
537	3.958728711e-05
538	3.948871296e-05
539	3.939745762e-05
540	3.927264576e-05
541	3.918247399e-05
542	3.909346868e-05
543	3.898662097e-05
544	3.888997597e-05
545	3.880285998e-05
546	3.864802794e-05
547	3.855325987e-05
548	3.844925979e-05
549	3.835564334e-05
550	3.826326051e-05
551	3.809972049e-05
552	3.801502898e-05
553	3.79143444e-05
554	3.772653677e-05
555	3.761079809e-05
556	3.752824734e-05
557	3.743821036e-05
558	3.734933724e-05
559	3.726160449e-05
560	3.71799153e-05
561	3.70383961e-05
562	3.695767425e-05
563	3.687794381e-05
564	3.678284942e-05
565	3.669654443e-05
566	3.660261889e-05
567	3.651731798e-05
568	3.643982094e-05
569	3.633081637e-05
570	3.619540622e-05
571	3.611871716e-05
572	3.601266888e-05
573	3.593031693e-05
574	3.585441751e-05
575	3.577304155e-05
576	3.569800025e-05
577	3.560832271e-05
578	3.543647359e-05
579	3.535636687e-05
580	3.522834095e-05
581	3.514970622e-05
582	3.507655005e-05
583	3.491066609e-05
584	3.48333123e-05
585	3.469833797e-05
586	3.462706596e-05
587	3.455054868e-05
588	3.448005867e-05
589	3.441038064e-05
590	3.4314347e-05
591	3.417023033e-05
592	3.410167693e-05
593	3.40268002e-05
594	3.395280936e-05
595	3.387115775e-05
596	3.380385828e-05
597	3.373664302e-05
598	3.366400603e-05
599	3.359750711e-05
600	3.353175411e-05
601	3.345988004e-05
602	3.336779328e-05
603	3.330310664e-05
604	3.316989827e-05
605	3.302512167e-05
606	3.296066488e-05
607	3.289691986e-05
608	3.280832868e-05
609	3.274522189e-05
610	3.267639234e-05
611	3.255718892e-05
612	3.248910198e-05
613	3.242178628e-05
614	3.235522815e-05
615	3.229313347e-05
616	3.221812814e-05
617	3.215221342e-05
618	3.208703287e-05
619	3.201280037e-05
620	3.190666924e-05
621	3.184251389e-05
622	3.178191893e-05
623	3.171843336e-05
624	3.160458062e-05
625	3.152649995e-05
626	3.146736688e-05
627	3.14088625e-05
628	3.132802358e-05
629	3.12700833e-05
630	3.116068492e-05
631	3.109818045e-05
632	3.103635624e-05
633	3.097520066e-05
634	3.09005918e-05
635	3.084395286e-05
636	3.077545019e-05
637	3.071982545e-05
638	3.06472617e-05
639	3.058662641e-05
640	3.051967617e-05
641	3.045963591e-05
642	3.038349489e-05
643	3.031726824e-05
644	3.025824965e-05
645	3.020421641e-05
646	3.014579223e-05
647	3.00714074e-05
648	3.001784714e-05
649	2.994432253e-05
650	2.98920908e-05
651	2.983909056e-05
652	2.978662853e-05
653	2.972268565e-05
654	2.966597294e-05
655	2.954800882e-05
656	2.949663228e-05
657	2.94407759e-05
658	2.938549636e-05
659	2.93307843e-05
660	2.923258935e-05
661	2.91784026e-05
662	2.912476599e-05
663	2.906276613e-05
664	2.900145035e-05
665	2.89325381e-05
666	2.887190703e-05
667	2.881903772e-05
668	2.876939161e-05
669	2.870972253e-05
670	2.859940505e-05
671	2.853275419e-05
672	2.848089242e-05
673	2.842234267e-05
674	2.837095282e-05
675	2.832007341e-05
676	2.82717354e-05
677	2.822133321e-05
678	2.817344067e-05
679	2.811604876e-05
680	2.807006054e-05
681	2.802300958e-05
682	2.794030837e-05
683	2.789369081e-05
684	2.784842458e-05
685	2.780230151e-05
686	2.775661681e-05
687	2.765264741e-05
688	2.758925535e-05
689	2.750942393e-05
690	2.74610743e-05
691	2.739938397e-05
692	2.735181704e-05
693	2.730659487e-05
694	2.725242287e-05
695	2.720792696e-05
696	2.716073086e-05
697	2.707632998e-05
698	2.703251423e-05
699	2.69857217e-05
700	2.693937543e-05
701	2.686336552e-05
702	2.681767662e-05
703	2.677418418e-05
704	2.672207694e-05
705	2.66792703e-05
706	2.663783985e-05
707	2.654222651e-05
708	2.649739233e-05
709	2.645515574e-05
710	2.641071884e-05
711	2.636884518e-05
712	2.631841752e-05
713	2.627433522e-05
714	2.621722917e-05
715	2.614510274e-05
716	2.610380661e-05
717	2.606058861e-05
718	2.601964411e-05
719	2.59418503e-05
720	2.58864767e-05
721	2.583774034e-05
722	2.575681479e-05
723	2.571686297e-05
724	2.567726537e-05
725	2.563470927e-05
726	2.558059542e-05
727	2.553868838e-05
728	2.549937065e-05
729	2.546039882e-05
730	2.542176816e-05
731	2.535380726e-05
732	2.531241025e-05
733	2.527138741e-05
734	2.523304107e-05
735	2.516016978e-05
736	2.512238488e-05
737	2.50816723e-05
738	2.504419441e-05
739	2.500382786e-05
740	2.49638211e-05
741	2.489224836e-05
742	2.485527568e-05
743	2.478480757e-05
744	2.474836519e-05
745	2.470406889e-05
746	2.466430894e-05
747	2.462490102e-05
748	2.458584019e-05
749	2.45167771e-05
750	2.448101988e-05
751	2.444556232e-05
752	2.44067889e-05
753	2.436835399e-05
754	2.433025292e-05
755	2.425795944e-05
756	2.421126958e-05
757	2.417635675e-05
758	2.412773581e-05
759	2.409308633e-05
760	2.405077229e-05
761	2.401325067e-05
762	2.394755027e-05
763	2.39103326e-05
764	2.387343356e-05
765	2.380847999e-05
766	2.373400027e-05
767	2.370019911e-05
768	2.36666742e-05
769	2.363342201e-05
770	2.359700486e-05
771	2.355059926e-05
772	2.351469753e-05
773	2.347417352e-05
774	2.342891036e-05
775	2.33934446e-05
776	2.336059572e-05
777	2.332064603e-05
778	2.328543561e-05
779	2.321408801e-05
780	2.318169792e-05
781	2.314698365e-05
782	2.31148385e-05
783	2.308039649e-05
784	2.304131541e-05
785	2.300959692e-05
786	2.293803304e-05
787	2.290397767e-05
788	2.284419714e-05
789	2.281040413e-05
790	2.27692204e-05
791	2.273569901e-05
792	2.270244942e-05
793	2.267134706e-05
794	2.263835175e-05
795	2.260562157e-05
796	2.257315314e-05
797	2.253533804e-05
798	2.250461549e-05
799	2.247236836e-05
800	2.244187214e-05
801	2.240471323e-05
802	2.23630911e-05
803	2.233301198e-05
804	2.23011092e-05
805	2.2233651e-05
806	2.220388184e-05
807	2.214726084e-05
808	2.210623403e-05
809	2.207485168e-05
810	2.203886417e-05
811	2.200770614e-05
812	2.197679172e-05
813	2.194106729e-05
814	2.191195265e-05
815	2.187368335e-05
816	2.184297162e-05
817	2.181249829e-05
818	2.177735217e-05
819	2.173957359e-05
820	2.167396112e-05
821	2.164378892e-05
822	2.161540799e-05
823	2.1558259e-05
824	2.150523895e-05
825	2.14776966e-05
826	2.144978548e-05
827	2.142003528e-05
828	2.138175245e-05
829	2.134805548e-05
830	2.13186674e-05
831	2.128950285e-05
832	2.126189861e-05
833	2.12329435e-05
834	2.119544741e-05
835	2.116801965e-05
836	2.113484537e-05
837	2.110622632e-05
838	2.107782215e-05
839	2.105072231e-05
840	2.102251924e-05
841	2.099560842e-05
842	2.096889564e-05
843	2.090920782e-05
844	2.088129591e-05
845	2.084893638e-05
846	2.082121232e-05
847	2.078909669e-05
848	2.075285661e-05
849	2.071693553e-05
850	2.069071874e-05
851	2.066344876e-05
852	2.063172544e-05
853	2.060025657e-05
854	2.057449184e-05
855	2.05489129e-05
856	2.052178562e-05
857	2.049485709e-05
858	2.046944103e-05
859	2.044420686e-05
860	2.039922205e-05
861	2.035111722e-05
862	2.031665856e-05
863	2.02917257e-05
864	2.02571657e-05
865	2.023072793e-05
866	2.020448186e-05
867	2.017842527e-05
868	2.014454993e-05
869	2.01188073e-05
870	2.008853621e-05
871	2.00585028e-05
872	2.003291004e-05
873	2.000944259e-05
874	1.998487954e-05
875	1.996048984e-05
876	1.990456318e-05
877	1.985867061e-05
878	1.982578671e-05
879	1.980176419e-05
880	1.974716523e-05
881	1.97234024e-05
882	1.969833119e-05
883	1.967343697e-05
884	1.964982093e-05
885	1.962118356e-05
886	1.95978478e-05
887	1.955679137e-05
888	1.95321262e-05
889	1.950763397e-05
890	1.947941479e-05
891	1.945507802e-05
892	1.943198493e-05
893	1.940904967e-05
894	1.937770072e-05
895	1.933763452e-05
896	1.930997671e-05
897	1.9285952e-05
898	1.92430574e-05
899	1.921918907e-05
900	1.919660923e-05
901	1.915422689e-05
902	1.913050505e-05
903	1.910817316e-05
904	1.907758661e-05
905	1.905539164e-05
906	1.903192719e-05
907	1.900512238e-05
908	1.897488404e-05
909	1.894488875e-05
910	1.892178638e-05
911	1.88998047e-05
912	1.887685186e-05
913	1.88550093e-05
914	1.881398323e-05
915	1.879116849e-05
916	1.876956221e-05
917	1.874809906e-05
918	1.872728363e-05
919	1.870125227e-05
920	1.867866734e-05
921	1.865745555e-05
922	1.863501508e-05
923	1.861272533e-05
924	1.859163707e-05
925	1.857068672e-05
926	1.85429847e-05
927	1.850317063e-05
928	1.848100269e-05
929	1.845236222e-05
930	1.842703731e-05
931	1.840693957e-05
932	1.838180994e-05
933	1.835996233e-05
934	1.83382598e-05
935	1.831328381e-05
936	1.829171154e-05
937	1.82713346e-05
938	1.824989724e-05
939	1.822964428e-05
940	1.820952145e-05
941	1.81882101e-05
942	1.816365474e-05
943	1.81182758e-05
944	1.809058511e-05
945	1.807071419e-05
946	1.804968626e-05
947	1.802551172e-05
948	1.799055943e-05
949	1.795064078e-05
950	1.793158972e-05
951	1.791088531e-05
952	1.789127684e-05
953	1.787179233e-05
954	1.784491644e-05
955	1.782554355e-05
956	1.780504234e-05
957	1.778578431e-05
958	1.774903871e-05
